unit,region,frequency,version,date,fuel_sector,value
t/day,EU,daily,0.2,2017-02-16,Total - All,10187818.8601903
t/day,EU,daily,0.2,2017-02-17,Total - All,10187818.8601903
t/day,EU,daily,0.2,2017-02-18,Total - All,10187818.8601903
t/day,EU,daily,0.2,2017-02-19,Total - All,10187818.8601903
t/day,EU,daily,0.2,2017-02-20,Total - All,10187818.8601903
t/day,EU,daily,0.2,2017-02-21,Total - All,10187818.8601903
t/day,EU,daily,0.2,2017-02-22,Total - All,10187818.8601903
t/day,EU,daily,0.2,2017-02-23,Total - All,10187818.8601903
t/day,EU,daily,0.2,2017-02-24,Total - All,10187818.8601903
t/day,EU,daily,0.2,2017-02-25,Total - All,10187818.8601903
t/day,EU,daily,0.2,2017-02-26,Total - All,10187818.8601903
t/day,EU,daily,0.2,2017-02-27,Total - All,10187818.8601903
t/day,EU,daily,0.2,2017-02-28,Total - All,10187818.8601903
t/day,EU,daily,0.2,2017-03-01,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-02,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-03,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-04,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-05,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-06,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-07,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-08,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-09,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-10,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-11,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-12,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-13,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-14,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-15,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-16,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-17,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-18,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-19,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-20,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-21,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-22,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-23,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-24,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-25,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-26,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-27,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-28,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-29,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-30,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-03-31,Total - All,9282730.6217871
t/day,EU,daily,0.2,2017-04-01,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-02,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-03,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-04,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-05,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-06,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-07,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-08,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-09,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-10,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-11,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-12,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-13,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-14,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-15,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-16,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-17,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-18,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-19,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-20,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-21,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-22,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-23,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-24,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-25,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-26,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-27,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-28,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-29,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-04-30,Total - All,8602639.38361667
t/day,EU,daily,0.2,2017-05-01,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-02,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-03,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-04,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-05,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-06,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-07,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-08,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-09,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-10,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-11,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-12,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-13,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-14,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-15,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-16,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-17,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-18,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-19,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-20,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-21,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-22,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-23,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-24,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-25,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-26,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-27,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-28,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-29,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-30,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-05-31,Total - All,8442431.2153636
t/day,EU,daily,0.2,2017-06-01,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-02,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-03,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-04,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-05,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-06,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-07,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-08,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-09,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-10,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-11,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-12,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-13,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-14,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-15,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-16,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-17,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-18,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-19,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-20,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-21,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-22,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-23,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-24,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-25,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-26,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-27,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-28,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-29,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-06-30,Total - All,8432626.86142762
t/day,EU,daily,0.2,2017-07-01,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-02,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-03,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-04,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-05,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-06,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-07,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-08,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-09,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-10,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-11,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-12,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-13,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-14,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-15,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-16,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-17,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-18,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-19,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-20,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-21,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-22,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-23,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-24,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-25,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-26,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-27,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-28,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-29,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-30,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-07-31,Total - All,8340289.93154839
t/day,EU,daily,0.2,2017-08-01,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-02,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-03,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-04,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-05,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-06,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-07,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-08,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-09,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-10,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-11,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-12,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-13,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-14,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-15,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-16,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-17,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-18,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-19,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-20,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-21,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-22,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-23,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-24,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-25,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-26,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-27,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-28,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-29,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-30,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-08-31,Total - All,8309830.17389724
t/day,EU,daily,0.2,2017-09-01,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-02,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-03,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-04,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-05,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-06,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-07,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-08,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-09,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-10,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-11,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-12,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-13,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-14,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-15,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-16,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-17,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-18,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-19,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-20,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-21,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-22,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-23,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-24,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-25,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-26,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-27,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-28,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-29,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-09-30,Total - All,8744080.43190143
t/day,EU,daily,0.2,2017-10-01,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-02,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-03,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-04,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-05,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-06,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-07,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-08,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-09,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-10,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-11,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-12,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-13,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-14,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-15,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-16,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-17,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-18,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-19,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-20,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-21,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-22,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-23,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-24,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-25,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-26,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-27,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-28,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-29,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-30,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-10-31,Total - All,9038514.51805622
t/day,EU,daily,0.2,2017-11-01,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-02,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-03,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-04,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-05,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-06,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-07,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-08,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-09,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-10,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-11,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-12,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-13,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-14,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-15,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-16,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-17,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-18,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-19,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-20,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-21,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-22,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-23,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-24,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-25,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-26,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-27,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-28,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-29,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-11-30,Total - All,10126093.965501
t/day,EU,daily,0.2,2017-12-01,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-02,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-03,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-04,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-05,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-06,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-07,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-08,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-09,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-10,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-11,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-12,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-13,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-14,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-15,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-16,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-17,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-18,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-19,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-20,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-21,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-22,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-23,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-24,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-25,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-26,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-27,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-28,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-29,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-30,Total - All,9980126.83472719
t/day,EU,daily,0.2,2017-12-31,Total - All,9980126.83472719
t/day,EU,daily,0.2,2018-01-01,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-02,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-03,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-04,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-05,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-06,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-07,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-08,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-09,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-10,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-11,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-12,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-13,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-14,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-15,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-16,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-17,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-18,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-19,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-20,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-21,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-22,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-23,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-24,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-25,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-26,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-27,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-28,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-29,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-30,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-01-31,Total - All,9554587.9090318
t/day,EU,daily,0.2,2018-02-01,Total - All,10757899.2291791
t/day,EU,daily,0.2,2018-02-02,Total - All,10757899.2291791
t/day,EU,daily,0.2,2018-02-03,Total - All,10757899.2291791
t/day,EU,daily,0.2,2018-02-04,Total - All,10757899.2291791
t/day,EU,daily,0.2,2018-02-05,Total - All,10757899.2291791
t/day,EU,daily,0.2,2018-02-06,Total - All,10757899.2291791
t/day,EU,daily,0.2,2018-02-07,Total - All,10757899.2291791
t/day,EU,daily,0.2,2018-02-08,Total - All,10757899.2291791
t/day,EU,daily,0.2,2018-02-09,Total - All,10757899.2291791
t/day,EU,daily,0.2,2018-02-10,Total - All,10757899.2291791
t/day,EU,daily,0.2,2018-02-11,Total - All,10757899.2291791
t/day,EU,daily,0.2,2018-02-12,Total - All,10757899.2291791
t/day,EU,daily,0.2,2018-02-13,Total - All,10757899.2291791
t/day,EU,daily,0.2,2018-02-14,Total - All,10757899.2291791
t/day,EU,daily,0.2,2018-02-15,Total - All,10757899.2291791
t/day,EU,daily,0.2,2018-02-16,Total - All,10757899.2291791
t/day,EU,daily,0.2,2018-02-17,Total - All,10757899.2291791
t/day,EU,daily,0.2,2018-02-18,Total - All,10757899.2291791
t/day,EU,daily,0.2,2018-02-19,Total - All,10757899.2291791
t/day,EU,daily,0.2,2018-02-20,Total - All,10757899.2291791
t/day,EU,daily,0.2,2018-02-21,Total - All,10757899.2291791
t/day,EU,daily,0.2,2018-02-22,Total - All,10757899.2291791
t/day,EU,daily,0.2,2018-02-23,Total - All,10757899.2291791
t/day,EU,daily,0.2,2018-02-24,Total - All,10757899.2291791
t/day,EU,daily,0.2,2018-02-25,Total - All,10757899.2291791
t/day,EU,daily,0.2,2018-02-26,Total - All,10757899.2291791
t/day,EU,daily,0.2,2018-02-27,Total - All,10757899.2291791
t/day,EU,daily,0.2,2018-02-28,Total - All,10757899.2291791
t/day,EU,daily,0.2,2018-03-01,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-02,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-03,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-04,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-05,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-06,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-07,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-08,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-09,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-10,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-11,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-12,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-13,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-14,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-15,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-16,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-17,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-18,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-19,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-20,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-21,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-22,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-23,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-24,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-25,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-26,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-27,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-28,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-29,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-30,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-03-31,Total - All,9857582.24429309
t/day,EU,daily,0.2,2018-04-01,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-04-02,Total - All,8340222.86005714
t/day,EU,daily,0.2,2018-04-03,Total - All,8340222.86005714
